Point,Coordinate_1,Coordinate_2,X_Axis,Y_Axis,Z_Axis
10,32570,2997046032,4.59163e-41,0,0
10,443,176,4.59163e-41,0,0
10,443,176,0.693309,0.367676,-0.0500847
0,32570,2997046032,4.59163e-41,0,0
0,390,293,4.59163e-41,0,0
0,390,293,0.610775,0.611458,4.41194e-07
5,32570,2997046032,4.59163e-41,0,0
5,461,222,4.59163e-41,0,0
5,461,222,0.720477,0.463188,-0.0304466
6,32570,2997046032,4.59163e-41,0,0
6,481,191,4.59163e-41,0,0
6,481,191,0.752395,0.399174,-0.0508818
9,32570,2997046032,4.59163e-41,0,0
9,439,210,4.59163e-41,0,0
9,439,210,0.687169,0.439532,-0.0334726
10,32570,2997046032,4.59163e-41,0,0
10,449,172,4.59163e-41,0,0
10,449,172,0.703083,0.360226,-0.0489714
0,32570,2997046032,4.59163e-41,0,0
0,394,290,4.59163e-41,0,0
0,394,290,0.616024,0.605931,4.3822e-07
5,32570,2997046032,4.59163e-41,0,0
5,464,219,4.59163e-41,0,0
5,464,219,0.725088,0.45777,-0.0260498
6,32570,2997046032,4.59163e-41,0,0
6,484,189,4.59163e-41,0,0
6,484,189,0.757429,0.394085,-0.0447069
9,32570,2997046032,4.59163e-41,0,0
9,442,208,4.59163e-41,0,0
9,442,208,0.691727,0.434711,-0.0294688
10,32570,2997046032,4.59163e-41,0,0
10,453,170,4.59163e-41,0,0
10,453,170,0.708183,0.354595,-0.0435864
0,32570,2997046032,4.59163e-41,0,0
0,396,288,4.59163e-41,0,0
0,396,288,0.619726,0.601492,4.29974e-07
5,32570,2997046032,4.59163e-41,0,0
5,464,216,4.59163e-41,0,0
5,464,216,0.726125,0.451084,-0.0249471
6,32570,2997046032,4.59163e-41,0,0
6,485,185,4.59163e-41,0,0
6,485,185,0.75861,0.386553,-0.0432047
9,32570,2997046032,4.59163e-41,0,0
9,444,205,4.59163e-41,0,0
9,444,205,0.693902,0.428897,-0.028181
10,32570,2997046032,4.59163e-41,0,0
10,455,167,4.59163e-41,0,0
10,455,167,0.711616,0.349389,-0.0424085
0,32570,2997046032,4.59163e-41,0,0
0,393,288,4.59163e-41,0,0
0,393,288,0.615273,0.602077,4.30122e-07
5,32570,2997046032,4.59163e-41,0,0
5,463,216,4.59163e-41,0,0
5,463,216,0.723903,0.451247,-0.0228587
6,32570,2997046032,4.59163e-41,0,0
6,483,185,4.59163e-41,0,0
6,483,185,0.754934,0.386005,-0.0408719
9,32570,2997046032,4.59163e-41,0,0
9,441,205,4.59163e-41,0,0
9,441,205,0.690571,0.427821,-0.0262132
10,32570,2997046032,4.59163e-41,0,0
10,452,167,4.59163e-41,0,0
10,452,167,0.706757,0.348315,-0.0397816
0,32570,2997046032,4.59163e-41,0,0
0,392,291,4.59163e-41,0,0
0,392,291,0.612989,0.607386,4.52534e-07
5,32570,2997046032,4.59163e-41,0,0
5,457,217,4.59163e-41,0,0
5,457,217,0.715173,0.453447,-0.0283311
6,32570,2997046032,4.59163e-41,0,0
6,477,185,4.59163e-41,0,0
6,477,185,0.745472,0.386543,-0.0486504
9,32570,2997046032,4.59163e-41,0,0
9,435,207,4.59163e-41,0,0
9,435,207,0.680896,0.431646,-0.0297497
10,32570,2997046032,4.59163e-41,0,0
10,444,169,4.59163e-41,0,0
10,444,169,0.69477,0.352289,-0.0449811
0,32570,2997046032,4.59163e-41,0,0
0,381,296,4.59163e-41,0,0
0,381,296,0.595696,0.617197,4.10933e-07
5,32570,2997046032,4.59163e-41,0,0
5,450,219,4.59163e-41,0,0
5,450,219,0.703363,0.45769,-0.0276749
6,32570,2997046032,4.59163e-41,0,0
6,467,188,4.59163e-41,0,0
6,467,188,0.731094,0.392069,-0.0500457
9,32570,2997046032,4.59163e-41,0,0
9,429,209,4.59163e-41,0,0
9,429,209,0.670923,0.43656,-0.0304472
10,32570,2997046032,4.59163e-41,0,0
10,437,173,4.59163e-41,0,0
10,437,173,0.684124,0.361287,-0.047097
0,32570,2997046032,4.59163e-41,0,0
0,372,297,4.59163e-41,0,0
0,372,297,0.582056,0.620708,4.68234e-07
5,32570,2997046032,4.59163e-41,0,0
5,436,223,4.59163e-41,0,0
5,436,223,0.682626,0.465972,-0.0326801
6,32570,2997046032,4.59163e-41,0,0
6,456,192,4.59163e-41,0,0
6,456,192,0.713575,0.400982,-0.0565356
9,32570,2997046032,4.59163e-41,0,0
9,415,213,4.59163e-41,0,0
9,415,213,0.649884,0.445743,-0.0352514
10,32570,2997046032,4.59163e-41,0,0
10,423,176,4.59163e-41,0,0
10,423,176,0.661607,0.367957,-0.0544471
0,32570,2997046032,4.59163e-41,0,0
0,363,302,4.59163e-41,0,0
0,363,302,0.567623,0.629897,4.50798e-07
5,32570,2997046032,4.59163e-41,0,0
5,424,227,4.59163e-41,0,0
5,424,227,0.662552,0.474027,-0.0306127
6,32570,2997046032,4.59163e-41,0,0
6,443,196,4.59163e-41,0,0
6,443,196,0.693182,0.409719,-0.0543256
9,32570,2997046032,4.59163e-41,0,0
9,404,218,4.59163e-41,0,0
9,404,218,0.63232,0.455123,-0.0338372
10,32570,2997046032,4.59163e-41,0,0
10,414,182,4.59163e-41,0,0
10,414,182,0.646883,0.380014,-0.0516771
0,32570,2997046032,4.59163e-41,0,0
0,355,304,4.59163e-41,0,0
0,355,304,0.554886,0.635306,4.77662e-07
5,32570,2997046032,4.59163e-41,0,0
5,412,228,4.59163e-41,0,0
5,412,228,0.644004,0.476383,-0.0285263
6,32570,2997046032,4.59163e-41,0,0
6,429,197,4.59163e-41,0,0
6,429,197,0.671693,0.412093,-0.0518736
9,32570,2997046032,4.59163e-41,0,0
9,392,220,4.59163e-41,0,0
9,392,220,0.613012,0.45939,-0.0312243
10,32570,2997046032,4.59163e-41,0,0
10,400,185,4.59163e-41,0,0
10,400,185,0.62558,0.386905,-0.0476995
0,32570,2997046032,4.59163e-41,0,0
0,339,308,4.59163e-41,0,0
0,339,308,0.53002,0.642271,5.00196e-07
5,32570,2997046032,4.59163e-41,0,0
5,401,233,4.59163e-41,0,0
5,401,233,0.627645,0.486036,-0.0311897
6,32570,2997046032,4.59163e-41,0,0
6,420,202,4.59163e-41,0,0
6,420,202,0.656958,0.420967,-0.0572603
9,32570,2997046032,4.59163e-41,0,0
9,379,225,4.59163e-41,0,0
9,379,225,0.593119,0.469849,-0.0353585
10,32570,2997046032,4.59163e-41,0,0
10,387,190,4.59163e-41,0,0
10,387,190,0.605398,0.397349,-0.0537985
0,32570,2997046032,4.59163e-41,0,0
0,331,310,4.59163e-41,0,0
0,331,310,0.51727,0.64752,4.81638e-07
5,32570,2997046032,4.59163e-41,0,0
5,389,239,4.59163e-41,0,0
5,389,239,0.609043,0.498828,-0.0321048
6,32570,2997046032,4.59163e-41,0,0
6,409,207,4.59163e-41,0,0
6,409,207,0.639794,0.431801,-0.0545788
9,32570,2997046032,4.59163e-41,0,0
9,367,231,4.59163e-41,0,0
9,367,231,0.574693,0.483314,-0.0372864
10,32570,2997046032,4.59163e-41,0,0
10,375,196,4.59163e-41,0,0
10,375,196,0.586013,0.409225,-0.0550408
0,32570,2997046032,4.59163e-41,0,0
0,315,313,4.59163e-41,0,0
0,315,313,0.49272,0.654022,5.37989e-07
5,32570,2997046032,4.59163e-41,0,0
5,374,245,4.59163e-41,0,0
5,374,245,0.584785,0.511441,-0.0411648
6,32570,2997046032,4.59163e-41,0,0
6,395,213,4.59163e-41,0,0
6,395,213,0.617665,0.444456,-0.0684291
9,32570,2997046032,4.59163e-41,0,0
9,352,237,4.59163e-41,0,0
9,352,237,0.550874,0.494857,-0.0440978
10,32570,2997046032,4.59163e-41,0,0
10,358,206,4.59163e-41,0,0
10,358,206,0.559491,0.429364,-0.0681093
0,32570,2997046032,4.59163e-41,0,0
0,302,322,4.59163e-41,0,0
0,302,322,0.472265,0.67232,3.91918e-07
5,32570,2997046032,4.59163e-41,0,0
5,358,250,4.59163e-41,0,0
5,358,250,0.560434,0.520973,-0.0338829
6,32570,2997046032,4.59163e-41,0,0
6,373,222,4.59163e-41,0,0
6,373,222,0.583578,0.463383,-0.0611047
9,32570,2997046032,4.59163e-41,0,0
9,336,244,4.59163e-41,0,0
9,336,244,0.52649,0.510028,-0.0392638
10,32570,2997046032,4.59163e-41,0,0
10,339,212,4.59163e-41,0,0
10,339,212,0.530561,0.443109,-0.0650829
0,32570,2997046032,4.59163e-41,0,0
0,295,323,4.59163e-41,0,0
0,295,323,0.462314,0.673508,4.03889e-07
5,32570,2997046032,4.59163e-41,0,0
5,344,257,4.59163e-41,0,0
5,344,257,0.538189,0.535725,-0.0340733
6,32570,2997046032,4.59163e-41,0,0
6,356,230,4.59163e-41,0,0
6,356,230,0.557543,0.479396,-0.0581089
9,32570,2997046032,4.59163e-41,0,0
9,324,250,4.59163e-41,0,0
9,324,250,0.506272,0.522046,-0.0367772
10,32570,2997046032,4.59163e-41,0,0
10,325,216,4.59163e-41,0,0
10,325,216,0.508922,0.451123,-0.0605939
0,32570,2997046032,4.59163e-41,0,0
0,279,328,4.59163e-41,0,0
0,279,328,0.436137,0.683839,3.71427e-07
5,32570,2997046032,4.59163e-41,0,0
5,330,261,4.59163e-41,0,0
5,330,261,0.515996,0.544354,-0.0297649
6,32570,2997046032,4.59163e-41,0,0
6,341,236,4.59163e-41,0,0
6,341,236,0.533984,0.491676,-0.0541012
9,32570,2997046032,4.59163e-41,0,0
9,308,253,4.59163e-41,0,0
9,308,253,0.482441,0.52749,-0.0335165
10,32570,2997046032,4.59163e-41,0,0
10,314,219,4.59163e-41,0,0
10,314,219,0.491452,0.458047,-0.0591688
0,32570,2997046032,4.59163e-41,0,0
0,269,334,4.59163e-41,0,0
0,269,334,0.421349,0.695958,2.8809e-07
5,32570,2997046032,4.59163e-41,0,0
5,317,265,4.59163e-41,0,0
5,317,265,0.495589,0.552502,-0.0300797
6,32570,2997046032,4.59163e-41,0,0
6,325,238,4.59163e-41,0,0
6,325,238,0.508413,0.497099,-0.0557533
9,32570,2997046032,4.59163e-41,0,0
9,295,257,4.59163e-41,0,0
9,295,257,0.461406,0.536145,-0.0333853
10,32570,2997046032,4.59163e-41,0,0
10,298,219,4.59163e-41,0,0
10,298,219,0.466744,0.457669,-0.0600904
0,32570,2997046032,4.59163e-41,0,0
0,257,336,4.59163e-41,0,0
0,257,336,0.402794,0.700307,1.97966e-07
5,32570,2997046032,4.59163e-41,0,0
5,306,268,4.59163e-41,0,0
5,306,268,0.478167,0.559617,-0.0217436
6,32570,2997046032,4.59163e-41,0,0
6,317,240,4.59163e-41,0,0
6,317,240,0.495981,0.501991,-0.047265
9,32570,2997046032,4.59163e-41,0,0
9,284,260,4.59163e-41,0,0
9,284,260,0.443844,0.541687,-0.0239418
10,32570,2997046032,4.59163e-41,0,0
10,288,224,4.59163e-41,0,0
10,288,224,0.450793,0.467721,-0.0489893
0,32570,2997046032,4.59163e-41,0,0
0,251,338,4.59163e-41,0,0
0,251,338,0.393116,0.704953,2.52899e-07
5,32570,2997046032,4.59163e-41,0,0
5,293,272,4.59163e-41,0,0
5,293,272,0.457918,0.566999,-0.0282064
6,32570,2997046032,4.59163e-41,0,0
6,302,247,4.59163e-41,0,0
6,302,247,0.472635,0.515262,-0.054982
9,32570,2997046032,4.59163e-41,0,0
9,271,264,4.59163e-41,0,0
9,271,264,0.424435,0.55205,-0.0286959
10,32570,2997046032,4.59163e-41,0,0
10,273,232,4.59163e-41,0,0
10,273,232,0.426854,0.484495,-0.0510069
0,32570,2997046032,4.59163e-41,0,0
0,241,339,4.59163e-41,0,0
0,241,339,0.377947,0.707655,2.80692e-07
5,32570,2997046032,4.59163e-41,0,0
5,282,274,4.59163e-41,0,0
5,282,274,0.441363,0.570928,-0.0246007
6,32570,2997046032,4.59163e-41,0,0
6,292,247,4.59163e-41,0,0
6,292,247,0.456647,0.516254,-0.0532168
9,32570,2997046032,4.59163e-41,0,0
9,260,267,4.59163e-41,0,0
9,260,267,0.407526,0.556255,-0.022107
10,32570,2997046032,4.59163e-41,0,0
10,262,233,4.59163e-41,0,0
10,262,233,0.41033,0.485666,-0.0486819
0,32570,2997046032,4.59163e-41,0,0
0,232,340,4.59163e-41,0,0
0,232,340,0.364059,0.710173,2.5353e-07
5,32570,2997046032,4.59163e-41,0,0
5,273,276,4.59163e-41,0,0
5,273,276,0.427287,0.57669,-0.0240862
6,32570,2997046032,4.59163e-41,0,0
6,283,250,4.59163e-41,0,0
6,283,250,0.442864,0.521082,-0.0522327
9,32570,2997046032,4.59163e-41,0,0
9,251,270,4.59163e-41,0,0
9,251,270,0.39306,0.562813,-0.0241189
10,32570,2997046032,4.59163e-41,0,0
10,252,236,4.59163e-41,0,0
10,252,236,0.393934,0.491798,-0.0515768
0,32570,2997046032,4.59163e-41,0,0
0,227,344,4.59163e-41,0,0
0,227,344,0.355293,0.716779,2.91015e-07
5,32570,2997046032,4.59163e-41,0,0
5,265,279,4.59163e-41,0,0
5,265,279,0.414739,0.581284,-0.0249831
6,32570,2997046032,4.59163e-41,0,0
6,271,252,4.59163e-41,0,0
6,271,252,0.424967,0.526131,-0.0529538
9,32570,2997046032,4.59163e-41,0,0
9,242,272,4.59163e-41,0,0
9,242,272,0.379187,0.567947,-0.0236029
10,32570,2997046032,4.59163e-41,0,0
10,242,238,4.59163e-41,0,0
10,242,238,0.378143,0.497849,-0.0505962
0,32570,2997046032,4.59163e-41,0,0
0,221,344,4.59163e-41,0,0
0,221,344,0.345912,0.717318,2.86606e-07
5,32570,2997046032,4.59163e-41,0,0
5,258,280,4.59163e-41,0,0
5,258,280,0.403574,0.584939,-0.0292728
6,32570,2997046032,4.59163e-41,0,0
6,264,253,4.59163e-41,0,0
6,264,253,0.413268,0.528281,-0.0586713
9,32570,2997046032,4.59163e-41,0,0
9,234,275,4.59163e-41,0,0
9,234,275,0.366849,0.573133,-0.0269317
10,32570,2997046032,4.59163e-41,0,0
10,233,240,4.59163e-41,0,0
10,233,240,0.36472,0.501873,-0.0552317
0,32570,2997046032,4.59163e-41,0,0
0,216,348,4.59163e-41,0,0
0,216,348,0.338747,0.726095,2.75412e-07
5,32570,2997046032,4.59163e-41,0,0
5,249,283,4.59163e-41,0,0
5,249,283,0.390168,0.590804,-0.027608
6,32570,2997046032,4.59163e-41,0,0
6,255,257,4.59163e-41,0,0
6,255,257,0.399642,0.537402,-0.056572
9,32570,2997046032,4.59163e-41,0,0
9,226,277,4.59163e-41,0,0
9,226,277,0.354018,0.578715,-0.0257583
10,32570,2997046032,4.59163e-41,0,0
10,224,244,4.59163e-41,0,0
10,224,244,0.350405,0.50953,-0.0533838
0,32570,2997046032,4.59163e-41,0,0
0,216,348,4.59163e-41,0,0
0,216,348,0.338668,0.725291,2.9789e-07
5,32570,2997046032,4.59163e-41,0,0
5,244,283,4.59163e-41,0,0
5,244,283,0.381644,0.591623,-0.031497
6,32570,2997046032,4.59163e-41,0,0
6,251,260,4.59163e-41,0,0
6,251,260,0.392234,0.542933,-0.0592497
9,32570,2997046032,4.59163e-41,0,0
9,220,278,4.59163e-41,0,0
9,220,278,0.345102,0.581,-0.0292362
10,32570,2997046032,4.59163e-41,0,0
10,218,246,4.59163e-41,0,0
10,218,246,0.341201,0.513623,-0.0568556
0,32570,2997046032,4.59163e-41,0,0
0,211,351,4.59163e-41,0,0
0,211,351,0.330678,0.731354,3.29618e-07
5,32570,2997046032,4.59163e-41,0,0
5,237,286,4.59163e-41,0,0
5,237,286,0.371579,0.597646,-0.0304336
6,32570,2997046032,4.59163e-41,0,0
6,244,263,4.59163e-41,0,0
6,244,263,0.382472,0.548418,-0.0562256
9,32570,2997046032,4.59163e-41,0,0
9,216,281,4.59163e-41,0,0
9,216,281,0.338501,0.585512,-0.028477
10,32570,2997046032,4.59163e-41,0,0
10,215,250,4.59163e-41,0,0
10,215,250,0.337389,0.522128,-0.0533302
0,32570,2997046032,4.59163e-41,0,0
0,207,348,4.59163e-41,0,0
0,207,348,0.324446,0.726862,3.40994e-07
5,32570,2997046032,4.59163e-41,0,0
5,234,286,4.59163e-41,0,0
5,234,286,0.365736,0.596648,-0.0307263
6,32570,2997046032,4.59163e-41,0,0
6,239,264,4.59163e-41,0,0
6,239,264,0.374342,0.550451,-0.0556003
9,32570,2997046032,4.59163e-41,0,0
9,213,280,4.59163e-41,0,0
9,213,280,0.333518,0.584616,-0.0300649
10,32570,2997046032,4.59163e-41,0,0
10,210,252,4.59163e-41,0,0
10,210,252,0.329161,0.525554,-0.0525134
0,32570,2997046032,4.59163e-41,0,0
0,206,350,4.59163e-41,0,0
0,206,350,0.32265,0.731039,3.76088e-07
5,32570,2997046032,4.59163e-41,0,0
5,232,287,4.59163e-41,0,0
5,232,287,0.364041,0.59828,-0.0336973
6,32570,2997046032,4.59163e-41,0,0
6,238,264,4.59163e-41,0,0
6,238,264,0.372018,0.551585,-0.0569431
9,32570,2997046032,4.59163e-41,0,0
9,211,280,4.59163e-41,0,0
9,211,280,0.330627,0.584859,-0.0295296
10,32570,2997046032,4.59163e-41,0,0
10,209,253,4.59163e-41,0,0
10,209,253,0.327385,0.528223,-0.0498161
0,32570,2997046032,4.59163e-41,0,0
0,206,351,4.59163e-41,0,0
0,206,351,0.321938,0.731741,3.41782e-07
5,32570,2997046032,4.59163e-41,0,0
5,231,285,4.59163e-41,0,0
5,231,285,0.361064,0.595371,-0.0248611
6,32570,2997046032,4.59163e-41,0,0
6,236,263,4.59163e-41,0,0
6,236,263,0.369951,0.549615,-0.0428563
9,32570,2997046032,4.59163e-41,0,0
9,209,280,4.59163e-41,0,0
9,209,280,0.327738,0.583754,-0.0236728
10,32570,2997046032,4.59163e-41,0,0
10,204,253,4.59163e-41,0,0
10,204,253,0.320063,0.527097,-0.0369689
0,32570,2997046032,4.59163e-41,0,0
0,204,350,4.59163e-41,0,0
0,204,350,0.31944,0.729746,3.55443e-07
5,32570,2997046032,4.59163e-41,0,0
5,229,289,4.59163e-41,0,0
5,229,289,0.35906,0.602232,-0.0283635
6,32570,2997046032,4.59163e-41,0,0
6,236,266,4.59163e-41,0,0
6,236,266,0.369278,0.554711,-0.045047
9,32570,2997046032,4.59163e-41,0,0
9,209,282,4.59163e-41,0,0
9,209,282,0.326667,0.588723,-0.0273867
10,32570,2997046032,4.59163e-41,0,0
10,206,254,4.59163e-41,0,0
10,206,254,0.322232,0.53112,-0.0389652
0,32570,2997046032,4.59163e-41,0,0
0,206,350,4.59163e-41,0,0
0,206,350,0.323105,0.730668,3.3663e-07
5,32570,2997046032,4.59163e-41,0,0
5,231,287,4.59163e-41,0,0
5,231,287,0.361537,0.599324,-0.0307846
6,32570,2997046032,4.59163e-41,0,0
6,238,265,4.59163e-41,0,0
6,238,265,0.372073,0.552107,-0.0487608
9,32570,2997046032,4.59163e-41,0,0
9,210,281,4.59163e-41,0,0
9,210,281,0.329315,0.585475,-0.0289845
10,32570,2997046032,4.59163e-41,0,0
10,206,253,4.59163e-41,0,0
10,206,253,0.323412,0.527707,-0.0426855
0,32570,2997046032,4.59163e-41,0,0
0,206,347,4.59163e-41,0,0
0,206,347,0.32337,0.722923,3.54956e-07
5,32570,2997046032,4.59163e-41,0,0
5,230,289,4.59163e-41,0,0
5,230,289,0.360422,0.603463,-0.0325503
6,32570,2997046032,4.59163e-41,0,0
6,238,266,4.59163e-41,0,0
6,238,266,0.372154,0.554875,-0.0479718
9,32570,2997046032,4.59163e-41,0,0
9,210,282,4.59163e-41,0,0
9,210,282,0.329085,0.589096,-0.0303258
10,32570,2997046032,4.59163e-41,0,0
10,207,255,4.59163e-41,0,0
10,207,255,0.324801,0.531762,-0.0418115
0,32570,2997046032,4.59163e-41,0,0
0,208,345,4.59163e-41,0,0
0,208,345,0.32586,0.719136,3.738e-07
5,32570,2997046032,4.59163e-41,0,0
5,233,287,4.59163e-41,0,0
5,233,287,0.364844,0.599945,-0.0315064
6,32570,2997046032,4.59163e-41,0,0
6,239,264,4.59163e-41,0,0
6,239,264,0.374903,0.551182,-0.0477826
9,32570,2997046032,4.59163e-41,0,0
9,212,281,4.59163e-41,0,0
9,212,281,0.33269,0.585886,-0.0304155
10,32570,2997046032,4.59163e-41,0,0
10,209,253,4.59163e-41,0,0
10,209,253,0.327883,0.527306,-0.0432012
0,32570,2997046032,4.59163e-41,0,0
0,213,343,4.59163e-41,0,0
0,213,343,0.332934,0.715822,4.06416e-07
5,32570,2997046032,4.59163e-41,0,0
5,235,282,4.59163e-41,0,0
5,235,282,0.36858,0.588613,-0.0285471
6,32570,2997046032,4.59163e-41,0,0
6,244,260,4.59163e-41,0,0
6,244,260,0.381311,0.542073,-0.0420867
9,32570,2997046032,4.59163e-41,0,0
9,215,275,4.59163e-41,0,0
9,215,275,0.337103,0.573633,-0.0250479
10,32570,2997046032,4.59163e-41,0,0
10,214,248,4.59163e-41,0,0
10,214,248,0.334868,0.517446,-0.0353257
0,32570,2997046032,4.59163e-41,0,0
0,212,336,4.59163e-41,0,0
0,212,336,0.332343,0.701858,3.8906e-07
5,32570,2997046032,4.59163e-41,0,0
5,240,277,4.59163e-41,0,0
5,240,277,0.376033,0.578773,-0.0266262
6,32570,2997046032,4.59163e-41,0,0
6,248,255,4.59163e-41,0,0
6,248,255,0.389026,0.532264,-0.0414982
9,32570,2997046032,4.59163e-41,0,0
9,220,271,4.59163e-41,0,0
9,220,271,0.344004,0.5658,-0.0251143
10,32570,2997046032,4.59163e-41,0,0
10,218,245,4.59163e-41,0,0
10,218,245,0.342052,0.511341,-0.0370521
0,32570,2997046032,4.59163e-41,0,0
0,218,335,4.59163e-41,0,0
0,218,335,0.340819,0.699196,3.66437e-07
5,32570,2997046032,4.59163e-41,0,0
5,246,273,4.59163e-41,0,0
5,246,273,0.384456,0.569822,-0.0234104
6,32570,2997046032,4.59163e-41,0,0
6,254,252,4.59163e-41,0,0
6,254,252,0.397147,0.525796,-0.0353909
9,32570,2997046032,4.59163e-41,0,0
9,226,268,4.59163e-41,0,0
9,226,268,0.353374,0.558875,-0.0198702
10,32570,2997046032,4.59163e-41,0,0
10,224,244,4.59163e-41,0,0
10,224,244,0.351207,0.508821,-0.030726
0,32570,2997046032,4.59163e-41,0,0
0,220,331,4.59163e-41,0,0
0,220,331,0.344902,0.689761,3.80556e-07
5,32570,2997046032,4.59163e-41,0,0
5,253,269,4.59163e-41,0,0
5,253,269,0.395781,0.562174,-0.0204581
6,32570,2997046032,4.59163e-41,0,0
6,262,250,4.59163e-41,0,0
6,262,250,0.409597,0.520862,-0.0330751
9,32570,2997046032,4.59163e-41,0,0
9,233,263,4.59163e-41,0,0
9,233,263,0.364597,0.548422,-0.0188583
10,32570,2997046032,4.59163e-41,0,0
10,231,240,4.59163e-41,0,0
10,231,240,0.362473,0.500505,-0.0301378
0,32570,2997046032,4.59163e-41,0,0
0,219,322,4.59163e-41,0,0
0,219,322,0.343294,0.672142,3.9267e-07
5,32570,2997046032,4.59163e-41,0,0
5,256,265,4.59163e-41,0,0
5,256,265,0.400513,0.554011,-0.0219565
6,32570,2997046032,4.59163e-41,0,0
6,266,247,4.59163e-41,0,0
6,266,247,0.416527,0.515577,-0.0364163
9,32570,2997046032,4.59163e-41,0,0
9,237,258,4.59163e-41,0,0
9,237,258,0.371796,0.539269,-0.0215838
10,32570,2997046032,4.59163e-41,0,0
10,239,235,4.59163e-41,0,0
10,239,235,0.374323,0.489813,-0.034628
0,32570,2997046032,4.59163e-41,0,0
0,221,317,4.59163e-41,0,0
0,221,317,0.345725,0.661492,3.60509e-07
5,32570,2997046032,4.59163e-41,0,0
5,258,261,4.59163e-41,0,0
5,258,261,0.403289,0.544701,-0.0126595
6,32570,2997046032,4.59163e-41,0,0
6,269,243,4.59163e-41,0,0
6,269,243,0.421355,0.508048,-0.0215921
9,32570,2997046032,4.59163e-41,0,0
9,239,255,4.59163e-41,0,0
9,239,255,0.373873,0.531364,-0.014438
10,32570,2997046032,4.59163e-41,0,0
10,242,231,4.59163e-41,0,0
10,242,231,0.379259,0.482582,-0.0222736
0,32570,2997046032,4.59163e-41,0,0
0,220,311,4.59163e-41,0,0
0,220,311,0.344308,0.649153,3.47539e-07
5,32570,2997046032,4.59163e-41,0,0
5,259,256,4.59163e-41,0,0
5,259,256,0.4057,0.534309,-0.0109426
6,32570,2997046032,4.59163e-41,0,0
6,271,238,4.59163e-41,0,0
6,271,238,0.423576,0.497193,-0.0193825
9,32570,2997046032,4.59163e-41,0,0
9,241,248,4.59163e-41,0,0
9,241,248,0.377285,0.518625,-0.0121626
10,32570,2997046032,4.59163e-41,0,0
10,243,225,4.59163e-41,0,0
10,243,225,0.380058,0.470168,-0.018791
0,32570,2997046032,4.59163e-41,0,0
0,222,306,4.59163e-41,0,0
0,222,306,0.347352,0.638202,3.84829e-07
5,32570,2997046032,4.59163e-41,0,0
5,258,250,4.59163e-41,0,0
5,258,250,0.403636,0.522898,-0.0139274
6,32570,2997046032,4.59163e-41,0,0
6,268,233,4.59163e-41,0,0
6,268,233,0.419843,0.486902,-0.023602
9,32570,2997046032,4.59163e-41,0,0
9,241,243,4.59163e-41,0,0
9,241,243,0.376722,0.508244,-0.0149862
10,32570,2997046032,4.59163e-41,0,0
10,243,220,4.59163e-41,0,0
10,243,220,0.38076,0.459337,-0.0233156
0,32570,2997046032,4.59163e-41,0,0
0,222,303,4.59163e-41,0,0
0,222,303,0.346883,0.632633,3.48522e-07
5,32570,2997046032,4.59163e-41,0,0
5,257,245,4.59163e-41,0,0
5,257,245,0.401886,0.512049,-0.0123369
6,32570,2997046032,4.59163e-41,0,0
6,266,229,4.59163e-41,0,0
6,266,229,0.416537,0.478382,-0.0228557
9,32570,2997046032,4.59163e-41,0,0
9,240,238,4.59163e-41,0,0
9,240,238,0.375066,0.49777,-0.0146528
10,32570,2997046032,4.59163e-41,0,0
10,241,215,4.59163e-41,0,0
10,241,215,0.377769,0.449776,-0.0242876
0,32570,2997046032,4.59163e-41,0,0
0,221,299,4.59163e-41,0,0
0,221,299,0.345386,0.623221,3.28255e-07
5,32570,2997046032,4.59163e-41,0,0
5,258,243,4.59163e-41,0,0
5,258,243,0.404555,0.506436,-0.0156332
6,32570,2997046032,4.59163e-41,0,0
6,268,225,4.59163e-41,0,0
6,268,225,0.419257,0.470643,-0.0280606
9,32570,2997046032,4.59163e-41,0,0
9,241,235,4.59163e-41,0,0
9,241,235,0.377878,0.491043,-0.0172989
10,32570,2997046032,4.59163e-41,0,0
10,243,212,4.59163e-41,0,0
10,243,212,0.38088,0.442557,-0.029014
0,32570,2997046032,4.59163e-41,0,0
0,216,295,4.59163e-41,0,0
0,216,295,0.337751,0.616256,3.24302e-07
5,32570,2997046032,4.59163e-41,0,0
5,259,244,4.59163e-41,0,0
5,259,244,0.40498,0.50969,-0.0170748
6,32570,2997046032,4.59163e-41,0,0
6,271,227,4.59163e-41,0,0
6,271,227,0.424191,0.474573,-0.0302591
9,32570,2997046032,4.59163e-41,0,0
9,241,235,4.59163e-41,0,0
9,241,235,0.377217,0.490009,-0.0183045
10,32570,2997046032,4.59163e-41,0,0
10,245,210,4.59163e-41,0,0
10,245,210,0.384008,0.437539,-0.0311073
0,32570,2997046032,4.59163e-41,0,0
0,212,289,4.59163e-41,0,0
0,212,289,0.331858,0.602322,2.9037e-07
5,32570,2997046032,4.59163e-41,0,0
5,256,247,4.59163e-41,0,0
5,256,247,0.400753,0.516359,-0.0209778
6,32570,2997046032,4.59163e-41,0,0
6,272,233,4.59163e-41,0,0
6,272,233,0.425252,0.487238,-0.0368087
9,32570,2997046032,4.59163e-41,0,0
9,243,235,4.59163e-41,0,0
9,243,235,0.379921,0.490899,-0.0220874
10,32570,2997046032,4.59163e-41,0,0
10,251,211,4.59163e-41,0,0
10,251,211,0.393394,0.441105,-0.0375364
